voyageID,captainName,rank,fromPlace,toPlace,voyageStartDate,nationality,shipName,shipType,companyName
20591,,,Nieuwendiep,Batavia,1844-12-01,Dutch,Unknown-09,,
20592,,,Noahiwa,Ambon,1825-05-25,Dutch,Maria Reigersbergen,Fregat,ADM
20593,JACINTO CAMAO,CAPITAN,NOKA,BUCARELY,1792-06-13,Spanish,Na Sa DE ARANZAZU,FRAGATA,
20594,JACINTO CAAMAO,CAPITAN,NOKA,MONTERREY,1792-10-03,Spanish,Na Sa DE ARANZAZU,FRAGATA,
20595,,,Norfolk,Hellevoetsluis,1825-11-09,Dutch,Pallas,5th Rate,
20596,,,northerly fishing grounds,Schiedam,1787-07-17,Dutch,Schiedam,,
20597,,,northerly fishing grounds,Schiedam,1788-07-27,Dutch,Schiedam,,
20598,,,northerly fishing grounds,Schiedam,1789-07-04,Dutch,Schiedam,,
20599,Edward Edwards,Captain,Nova Scotia,Spithead,1784-02-06,British,Narcissus,6th Rate,RN
20600,Robert Linzee,Captain,off Grand Banks,,1776-09-24,British,Surpize,6th Rate,RN
20601,Richard Edwards,Captain,Off newfoundland,,1758-07-19,British,Gosport,5th Rate,RN
20602,H. van de Velde,KLtZ,Omoa,Belize,1829-01-20,Dutch,Pallas,5th Rate,
20603,F.C. Zwaanshals,KLtz,Oost Indie,Nederland,1826-02-25,Dutch,Euridice,,ADM
20604,T.B. Teunissen,Kapitein,Oost Indie,Schiedam,1844-07-02,Dutch,Soolo,,
20605,H.P. Visser,Kapitein,Oudjong Pancer,Samaras,1835-03-17,Dutch,Dortenaar,Fregat,Particulier
20606,H. Rollfs,Kapitein,Padang,Amsterdam,1840-06-08,Dutch,Stad Utrecht,,
20607,P. Dibbetz,Ltz,Padang,Amsterdam,1843-04-20,Dutch,Rotterdam,,ADM
20608,Willink,Luitenant ter Zee,Padang,Amsterdam,1843-04-20,Dutch,Rotterdam,,Marine
20609,J.W. Jollij,LtZ,Padang,Batavia,1846-02-16,Dutch,Boreas,6th Rate,MAR
20610,C. van der Hart,KLtZ,Padang,Batavia,1848-08-17,Dutch,Argo,5th rate,MAR
20611,Bruhn,Kapitein,Padang,Helvoetsluis,1833-12-14,Dutch,Batavia,,MER
20612,K.J. Jonker,Kapitein,Padang,Nederland,1848-01-19,Dutch,Maria Elisabeth,,Marine
20613,F.C. Zwaanshals,KLtz,Padang,Texel,1836-01-06,Dutch,Palembang,Fregat,ADM
20614,J. Diemer,Kapitein,Padang,Texel,1836-01-06,Dutch,Palembang,Fregat,Marine
20615,Jacobus Boelen,Kapitein,Paita,Callao,1827-07-06,Dutch,Wilhelmina en Maria,Fregatschip,MER
20616,Henry Speke,Captain,Palembang River,Batowia Road,1750-09-07,British,Swallow,Sloop,RN
20617,A.A. Buyskes,Luijtenant,Palliacatte,Malakka,1790-09-03,Dutch,Havick,Fregat,ADM
20618,Basil Hall,Captain,Panama,Acapulco,1822-02-07,British,Conway,6th rate,RN
20619,D. Ochtman,Kapitein,Panama,Lima,1851-04-27,Dutch,Stad Zierikzee,,
20620,K. van de Erve,Kapitein,Panaroekan,Brouwershaven,1850-02-12,Dutch,Albrecht Beijling,,
20621,,,Papenberg,Batavia,1835-11-16,Dutch,India,,
20622,,,Paramaribo,Cayenne,1842-05-19,Dutch,Venus,Brik,MAR
20623,G.A. Pool,KLtz,Paramaribo,Curacao,1819-03-17,Dutch,Mercuur,Brik,ADM
20624,J.T.C. Wardenburg,Kapitein,Paramaribo,Curacao,1819-03-17,Dutch,Dolfijn,Korvet,MAR
20625,H. van de Velde,KLtZ,Paramaribo,Curacao,1828-02-01,Dutch,Pallas,5th Rate,
20626,,,Paramaribo,Curacao,1833-08-03,Dutch,Hippomenes,Korvet,ADM
20627,G. Jonker,LtZ,Paramaribo,Curacao,1834-03-27,Dutch,Dordrecht,,MAR
20628,H.H.T. Coops,KLtZ,Paramaribo,Curacao,1837-06-30,Dutch,Dordrecht,,MAR
20629,H.H.T. Coops,KLtZ,Paramaribo,Curacao,1838-06-06,Dutch,Dordrecht,,MAR
20630,,,Paramaribo,Curacao,1840-08-13,Dutch,Curacao,Steamer,Marine
20631,,,Paramaribo,Curacao,1840-11-15,Dutch,Curacao,Steamer,Marine
20632,,,Paramaribo,Curacao,1841-05-04,Dutch,Venus,Brik,MAR
20633,C. van der Hart,KLtZ,Paramaribo,Curacao,1841-05-10,Dutch,Dordrecht,,MAR
20634,C. van der Hart,KLtZ,Paramaribo,Curacao,1842-08-22,Dutch,Dordrecht,,MAR
20635,,,Paramaribo,Curacao,1843-06-28,Dutch,Venus,Brik,MAR
20636,J.L. van Hasselt,KLtz,Paramaribo,Curacao,1850-09-17,Dutch,Venus,Brik,Marine
20637,M.C. van Vreeland,Kapitein,Paramaribo,Curacao,1853-11-06,Dutch,Merwede,,
20638,P. Melvill,Ktz,Paramaribo,Hellevoetsluis,1779-06-28,Dutch,Castor,Fregat,ADM
20639,J.P. Muller,KLtZ,Paramaribo,Hellevoetsluis,1835-08-05,Dutch,Pegasus,Brik,MAR
20640,H.H.T. Coops,KLtZ,Paramaribo,Hellevoetsluis,1836-08-29,Dutch,Dordrecht,,MAR
20641,H.H.T. Coops,KLtZ,Paramaribo,Hellevoetsluis,1839-03-20,Dutch,Dordrecht,,MAR
20642,C. van der Hart,KLtZ,Paramaribo,Hellevoetsluis,1842-01-30,Dutch,Dordrecht,,MAR
20643,C. van der Hart,KLtZ,Paramaribo,Hellevoetsluis,1843-05-29,Dutch,Dordrecht,,MAR
20644,J. Galus,LtZ,Paramaribo,Hellevoetsluis,1844-05-07,Dutch,Gier,Brik,MAR
20645,B.H. Haring,LtZ,Paramaribo,Hellevoetsluis,1849-08-20,Dutch,Suriname,,MAR
20646,Adriaan Jacobse,Kapitein,Paramaribo,Middelburg,1764-02-23,Dutch,Prins Willem V,,MCC
20647,,,Paramaribo,Middelburg,1787-08-31,Dutch,Vergenoegen,Fregat,MCC
20648,Carel Breedau,Kapitein,Paramaribo,Middelburg,1792-07-29,Dutch,Standvastigheid,,MCC
20649,,,Paramaribo,Nederland,1768-04-15,Dutch,Vrouwe Johanna Cores,Fregat,MCC
20650,,,Paramaribo,Rammekens,1770-05-08,Dutch,Welmeenende,Snauw,MCC
20651,Bolken,KLtZ,Paramaribo,St Annabaai,1818-08-08,Dutch,Zwaluw,Brik,ADM
20652,Pieter Jacob Gervais,Kapitein,Paramaribo,St Eustatius,1788-03-09,Dutch,Thetis,5th Rate,ADM
20653,,,Paramaribo,St Eustatius,1832-01-30,Dutch,Hippomenes,Korvet,ADM
20654,Cornelis van Kakom,Schipper,Paramaribo,St Maarten,1774-01-22,Dutch,Vliegende Faam,,MCC
20655,J. Blom,Kapitein,Paramaribo,Texel,1821-04-18,Dutch,Komeet,Korvet,
20656,Pieter de Moor,Schipper,Paramaribo,The Netherlands,1757-10-11,Dutch,Vliegende Faam,,MCC
20657,C. van der Hart,KLtZ,Paramaribo,The Netherlands,1843-12-12,Dutch,Dordrecht,,MAR
20658,,,Paramaribo,Vlissingen,1770-03-21,Dutch,Vrouwe Johanna Cores,Fregat,MCC
20659,Olfert Michielsen,,Paramaribo,Vlissingen,1779-06-28,Dutch,Viegelantie,,MCC
20660,H.Z.A. Guinoseau,Kapitein,Paramaribo,Vlissingen,1816-03-02,Dutch,Euridice,,MAR
20661,J.W. de Velde,1e Officier,Paramaribo,Vlissingen,1816-03-02,Dutch,Euridice,,MAR
20662,Zoutman,Kapitein,Parimaribo,Curacao,1764-04-10,Dutch,Dolphijn,,ADM
20663,W.J. van Ees,KLtZ,Parimaribo,Curacao,1828-07-15,Dutch,Valk,Brik,MAR
20664,W.J. van Ees,KLtZ,Parimaribo,Curacao,1829-08-23,Dutch,Valk,Brik,MAR
20665,G. Jonker,LtZ,Parimaribo,Curacao,1831-09-04,Dutch,Dordrecht,,MAR
20666,G. Jonker,LtZ,Parimaribo,Curacao,1832-06-18,Dutch,Dordrecht,,MAR
20667,G. Jonker,LtZ,Parimaribo,Curacao,1833-08-27,Dutch,Dordrecht,,MAR
20668,W.H. van Voss,Kapitein,Parimaribo,Curacao,1833-10-08,Dutch,Echo,Brik,
20669,W.H. van Voss,Kapitein,Parimaribo,Curacao,1834-06-04,Dutch,Echo,Brik,
20670,W.H. van Voss,Kapitein,Parimaribo,Curacao,1835-03-23,Dutch,Echo,Brik,
20671,,,Parimaribo,Curacao,1835-12-09,Dutch,Echo,Brik,ADM
20672,,,Parimaribo,Curacao,1836-10-02,Dutch,Echo,Brik,ADM
20673,,,Parimaribo,Curacao,1840-08-01,Dutch,Curacao,Steamer,Marine
20674,A.A. Bolken,LtZ 1e klasse,Parimaribo,Curacao,1840-08-01,Dutch,Curacao,Steamer,MAR
20675,J. Modera,LtZ,Parimaribo,Curacao,1847-06-01,Dutch,Dordrecht,,MAR
20676,E. Ippius Fockens,KLtz,Parimaribo,Curacao,1849-07-22,Dutch,Venus,Brik,Marine
20677,,,Parimaribo,Hellevoetsluis,1837-07-02,Dutch,Echo,Brik,ADM
20678,W.J. van Ees,KLtZ,Parimaribo,St Eustacius,1828-05-05,Dutch,Valk,Brik,MAR
20679,W.J. van Ees,KLtZ,Parimaribo,St Eustacius,1828-12-28,Dutch,Valk,Brik,MAR
20680,W.J. van Ees,KLtZ,Parimaribo,St Eustacius,1829-03-19,Dutch,Valk,Brik,MAR
20681,W.J. van Ees,KLtZ,Parimaribo,St Eustacius,1830-07-19,Dutch,Valk,Brik,MAR
20682,W.J. van Ees,KLtZ,Parimaribo,St Eustacius,1832-06-05,Dutch,Valk,Brik,MAR
20683,W.H. van Voss,Kapitein,Parimaribo,St Eustatius,1834-01-24,Dutch,Echo,Brik,
20684,W.H. van Voss,Kapitein,Parimaribo,St Eustatius,1834-12-03,Dutch,Echo,Brik,
20685,Kievyt,Kapitein,Pasgeroeang,Banjoewangie,1850-01-22,Dutch,Van Oldenbarneveld,,MER
20686,D. Ochtman,Kapitein,Patjitan,Middelburg,1847-12-22,Dutch,Stad Zierikzee,,
20687,Walter Bathurst,Captain,Penang,Calcutta,1802-12-28,British,Terpsichore,5th rate,RN
20688,Luke Dodds,Captain,Penang,Downs,1807-01-31,British,Walmer Castle,,EIC
20689,Robert Williams,Captain,Penang,Downs via St Helena,1800-11-03,British,Thames,,EIC
20690,Alex Henry Bond,Captain,Penang,Long Reach,1805-01-28,British,Walmer Castle,,EIC
20691,Thomas Lloyd,Captain,Pensicola Florida,"The Downs, UK",1778-05-10,British,Atlanta,Sloop,RN
20692,Pvt de la Croix ,Cdt.,Philadelphia,Baltimore,1783-09-05,French,La Pintade,,
20693,,,Philadelphia,Terveur,1783-12-05,Dutch,Windhond,Brigantijn,ADM
20694,,,Pisang (sumatra),Cape of Good Hope,1768-01-24,British,Earl of Middlesex,,EIC
20695,John Knight,Author,Placentia harbour,Lisbon,1751-09-18,British,Saltash,,RN
20696,Edward Le Cras,Captain,Placentia Road,Lisbon,1754-09-30,British,Otter,Sloop,RN
20697,Thomas Lynn,Captain,Plymouth,Anjengo,1760-06-08,British,Chatham,4th Rate,RN
20698,Charles Woolsey,Captain,Plymouth,Annabona,1781-06-28,British,Magnanime,3rd Rate,RN
20699,John Drew,Captain,Plymouth,Barbados,1790-03-14,British,Trusty,4th rate,RN
20700,,,Plymouth,Barbados,1794-10-14,British,Majestic,3rd rate,RN
20701,Robert Parker,Captain,Plymouth,Barbados,1795-02-17,British,Raisonable,3rd rate,RN
20702,,,Plymouth,Barbados,1797-08-20,British,Grampus,4th Rate,RN
20703,,,Plymouth,Barbados,1808-09-24,British,Neptune,2nd rate,RN
20704,Peter Douglas,Captain,Plymouth,Batavia,1778-03-11,British,Queen,,EIC
20705,J. de Haan,LtZ 2,Plymouth,Batavia,1837-12-05,Dutch,Triton,6th rate,MAR
20706,Lucius OBryen,Captain,Plymouth,Bay of Biscay (cruising),1759-05-24,British,Colchester,,RN
20707,John Stuart,Captain,Plymouth,Bermuda,1806-12-10,British,Decade,5th Rate,RN
20708,Henry Drummond,Captain,Plymouth,Bombay,1822-03-14,British,Castle Huntley,,EIC
20709,Thomas Dove ,Captain,Plymouth,Boston,1750-05-01,British,Hound,Sloop,RN
20710,Edward LeCras,Captain,Plymouth,Boston,1774-10-26,British,Somerset,,RN
20711,Edward LeCruz,Captain,Plymouth,Boston,1774-10-26,British,Somerset,,RN
20712,William Duddington,Captain,Plymouth,Boston,1775-04-21,British,Senegal,Sloop,RN
20713,Henry Leigh,Captain,Plymouth,Calcutta,1800-09-15,British,Georgina,,EIC
20714,Henry Leigh,Captain,Plymouth,Calcutta,1801-09-15,British,Georgina,,EIC
20715,John Murray,Captain,Plymouth,Cape,1796-02-24,British,Carysfort,6th rate,RN
20716,John Weller,Captain,Plymouth,Cape Coast,1756-05-03,British,Assistance,4th Rate,RN
20717,John Whitby,Captain,Plymouth,"Carlisle Bay, Barbados",1800-05-05,British,Severn,,RN
20718,Richard Howe,Captain,Plymouth,cruising the western approaches,1756-11-19,British,Dunkirk,4th Rate,RN
20719,Henry Duncan,Captain,Plymouth,Falmouth,1815-01-08,British,Glasgow,,RN
20720,R. Edwards,Captain,Plymouth,Fayal,1753-11-18,British,Falcon,brig,RN
20721,Richard Howe,Captain,Plymouth,Ferrol Harbour - cruising the western approaches,1757-01-01,British,Dunkirk,4th Rate,RN
20722,,,Plymouth,Funchal,1823-09-27,British,Spartiate,3rd rate,RN
20723,Francis Samual Drake,Captain,Plymouth,Gibraltar,1768-03-10,British,Burford,3rd Rate,RN
20724,Chaloner Ogle,Captain,Plymouth,Gibraltar,1779-12-28,British,Resolution,3rd Rate,RN
20725,,,Plymouth,Gulf of Guinea,1767-03-10,Dutch,Vrouwe Johanna Cores,Fregat,MCC
20726,Richard Howe,Captain,Plymouth,Halifax,1755-05-01,British,Dunkirk,4th Rate,RN
20727,Howard Hutchenson,Captain,Plymouth,Halifax (Chabukta Harbour),1752-05-11,British,Torrington,,RN
20728,Howard Hutchenson,Captain,Plymouth,Halifax (Chabukta Harbour),1753-05-04,British,Torrington,,RN
20729,John Deane,Captain,Plymouth,Hampton Road Virginia,1759-02-10,British,Lowestoffe,6th Rate,RN
20730,George Gregory,Captain,Plymouth,Jamaica,1792-11-17,British,Europa,,RN
20731,,,Plymouth,Madeira,1751-10-22,British,Assurance,5th Rate,RN
20732,Edward Clarke,Captain,Plymouth,Madeira,1754-03-12,British,Jason,,RN
20733,Edward Gascoigne,Captain,Plymouth,Madeira,1758-01-01,British,Beaver,Sloop,RN
20734,Lucius OBryen,Captain,Plymouth,Madeira,1760-03-08,British,Colchester,,RN
20735,Peregrine Berlie,Captain,Plymouth,Madeira,1763-11-10,British,Shannon,5th Rate,RN
20736,John Raynor,Captain,Plymouth,Madeira,1766-10-01,British,Swift,sloop,RN
20737,Mark Robinson,Captain,Plymouth,Madeira,1767-08-27,British,Fowey,6th Rate,RN
20738,Charles Anbobus,Captain,Plymouth,Madeira,1768-07-25,British,Jason,,RN
20739,William Philipps,Captain,Plymouth,Madeira,1769-01-07,British,Tryal,Sloop,RN
20740,F Reynolds,Captain,Plymouth,Madeira,1769-09-19,British,Quebec,5th rate,RN
20741,William Cornwallis,Captain,Plymouth,Madeira,1770-04-05,British,Guadaloupe,6th Rate,RN
20742,Andrew Berkley,Captain,Plymouth,Madeira,1770-08-06,British,Salisbury,,RN
20743,James Cook,Captain,Plymouth,Madeira,1772-07-14,British,Resolution,3rd Rate,RN
20744,John Brooks,Captain,Plymouth,Madeira,1777-07-22,British,Belleisle,3rd Rate,RN
20745,Peregrine Berlie,Captain,Plymouth,Maderia,1765-01-23,British,Shannon,5th Rate,RN
20746,John Hughes,Captain,Plymouth,Madras,1761-02-01,British,Seaford,6th Rate,RN
20747,Richard Doveton,Captain,Plymouth,Madras,1778-02-04,British,Glatton,,EIC
20748,Ewout van Haeftent,,Plymouth,Malaga,1760-10-03,Dutch,Dordregt,Fregat,ADM
20749,Philip Beaver,Captain,Plymouth,Mauritius,1810-06-23,British,Nisus,,RN
20750,Francis William Drake,Author,Plymouth,Newfoundland,1750-07-03,British,Mercury,,RN
20751,Leverson Gower,Captain,Plymouth,Newfoundland,1770-05-01,British,Pearl,5th Rate,RN
20752,James Hawker,Captain,Plymouth,Newfoundland,1773-04-23,British,Alborough,6th Rate,RN
20753,William MacCleverty,Captain,Plymouth,New York,1766-04-12,British,Hind,6th Rate,RN
20754,Chaloner Ogle,Captain,Plymouth,New York,1780-05-19,British,Resolution,3rd Rate,RN
20755,Christopher Cole,Captain,Plymouth,Penang (via Funchal),1804-07-13,British,Culloden,3rd rate,RN
20756,Henry Duncan,Captain,Plymouth,Plymouth,1814-10-12,British,Glasgow,,RN
20757,John Brooks,Captain,Plymouth,Plymouth (cruising),1777-02-20,British,Belleisle,3rd Rate,RN
20758,George Heming,Captain,Plymouth,Rio de Janeiro,1806-08-30,British,Earl Spencer,,EIC
20759,Boelen,Kapitein ter Zee,Plymouth,Rio de Janeiro,1840-02-16,Dutch,Boreas,6th Rate,MAR
20760,John Hunter,Captain,Plymouth,Santa Cruz,1795-02-17,British,Reliance,Armed Storeship,RN
20761,Pool,KLtZ,Plymouth,Santa Cruz,1815-11-03,Dutch,Iris,,MAR
20762,Percy Grace,Captain,Plymouth,Sierra Leone,1822-06-07,British,Cyrene,6th Rate,RN
20763,George Pocock,Captain,Plymouth,St Augustines,1754-05-08,British,Cumberland,,RN
20764,George Pocock,Captain,Plymouth,St Augustines,1754-06-04,British,Cumberland,,RN
20765,Sir Thomas Adams,Captain,Plymouth,"St. Augustines, Madagascar",1761-07-15,British,Terpsichore,5th rate,RN
20766,Mitchell Graham,Captain,Plymouth,St Helena,1777-04-01,British,Thetis,5th Rate,RN
20767,Joseph Ellison,Captain,Plymouth,St Helena,1796-02-29,British,Standard,,RN
20768,Robert Watson,Captain,Plymouth,St Helena,1796-08-10,British,Isis,4th rate,RN
20769,Solomon Ferris,Captain,Plymouth,St Helena,1800-02-19,British,Ruby,3rd rate,RN
20770,Woolcombe,Captain,Plymouth,St Jago,1807-01-06,British,Laurel,6th rate,RN
20771,Cornthwaite Omanny,Captain,Plymouth,St John Newfoundland,1773-06-01,British,Panther,4th Rate,RN
20772,Richard Edwards,Captain,Plymouth,St Johns ,1758-05-30,British,Gosport,5th Rate,RN
20773,George Bridges Rodney,Captain,Plymouth,St Johns Newfoundland,1751-07-20,British,Rainbow,5th Rate,RN
20774,,,Plymouth,"St Johns, Newfoundland",1771-06-14,British,Panther,4th Rate,RN
20775,James Hawker,Captain,Plymouth,"St Johns, Newfoundland",1775-05-23,British,Alborough,6th Rate,RN
20776,James Chads,Captain,Plymouth,"St Johns, Newfoundland",1776-03-17,British,Deal Castle,6th Rate,RN
20777,Patrick Drummond,Captain,Plymouth,St Lawrence New foundland,1769-05-16,British,Pearl,5th Rate,RN
20778,John Osborn,Captain,Plymouth,Table Bay,1797-02-23,British,Trusty,4th rate,RN
20779,William Bayne,Captain,Plymouth,Teneriffe,1761-11-13,British,Woolwich,,RN
20780,George Vandeput,Captain,Plymouth,Teneriffe,1774-03-03,British,Asia,,RN
20781,James Orrok,Captain,Plymouth,Teneriffe,1775-05-11,British,Racehorse,special vessel,RN
20782,William Cornwallis,Captain,Plymouth,"York Harbour, Newfoundland",1769-07-06,British,Guadaloupe,6th Rate,RN
20783,James Howell Jones,Captain,Plymouth ,Fayal Road Azores,1772-05-07,British,Nautilus,Sloop,RN
20784,James Cornwallis,Captain,Plymouth ,Madeira,1783-11-07,British,Iphigenia,5th Rate,RN
22033,,,Texel,Cayenne,1796-02-23,Dutch,Iris,,MAR
20785,T. COOK,,PLYMOUTH,MADEIRA,1772-07-13,Spanish,RESOLUCION Y AVENTURA,NAVIO,
20786,Henry Dennis,Author,Plymouth (England),Plymouth (Monserrat),1752-05-03,British,Severn,,RN
20787,John Lloyd,Captain,"Plymouth, GB","St Johns Harbour, Newfoundland",1754-07-12,British,Arundel,6th Rate,RN
20788,James Young,Captain,Plymouth Sound,Maderia Road,1752-06-08,British,Jason,,RN
20789,Hugh Bonfoy,Captain,Plymouth Sound,St Johns harbour (Newfoundland),1753-06-20,British,Penzance,5th Rate,RN
20790,Joseph Ellison,Captain,Plymouth via Lisbon,,1793-08-03,British,Druid,5th Rate,RN
20791,Dugald Macdougall,Captain,Point de Galle,Downs,1815-01-26,British,Tigris,,EIC
20792,George Richardson,Captain,Point De Galle,Downs via St Helena,1810-02-24,British,Dover Castle,,EIC
20793,Benjamin Lowe,Captain,Point Palmira,UK,1751-02-01,British,Walpole,,EIC
20794,Thomas Underwood,Captain,Point Palmiras,Madras,1772-03-15,British,Swallow,Sloop,RN
20795,Robert Deans,Captain,Point Posession,Gratiosa,1765-03-11,British,Florida,storeship,RN
20796,Mellenik,KLtz,Pollilo,Sursogon,1824-08-06,Dutch,Lynx,Korvet,Marine
20797,William Brereton,Captain,Pondicherry,Rodriquez,1761-08-08,British,Falmouth,4th Rate,RN
20798,Richard Knight,Captain,Pondicherry,Table Bay,1761-02-10,British,Liverpool,6th Rate,RN
20799,Job Gerritsen,Kapitein,Popo,Camarones,1752-10-24,Dutch,Mercurius,,MCC
20800,Charles Ogle,Captain,Port Antoio Jamaica,The Downs,1800-03-21,British,Greyhound,,RN
20801,George Tripp,Captain,Port Antonio,Downs,1794-06-03,British,Severn,,RN
20802,Digby Dent,Captain,Porta Praya,Ascension,1776-04-02,British,Arethusa,5th Rate,RN
20803,,,Porta Praya,Falkland Islands,1768-11-29,British,Favourite,sloop,RN
20804,Lord John Spencer Churchill,Captain,Porta Praya,Table Bay,1827-10-15,British,Tweed,5th rate,RN
20805,George Oakes,Captain,Port au Prince,Bermuda,1796-03-21,British,Regulus,5th rate,RN
20806,G. Dixon,Captain,Port Banks,King Georges Sound,1787-06-23,British,Queen Charlotte,,
20807,J.F.G. de la Perouse,Kapitein,Port des Francais,Monterey,1786-08-01,French,La Boussole,,
20808,,,Port Desire,Port Egmont,1770-04-12,British,Favourite,sloop,RN
20809,Bolken,KLtZ,Porte Cabello,Curacao,1818-09-10,Dutch,Zwaluw,Brik,ADM
20810,Bolken,KLtZ,Porte Cabello,Curacao,1818-11-20,Dutch,Zwaluw,Brik,ADM
20811,,,Port Egmont,cruising,1769-12-23,British,Favourite,sloop,RN
20812,,,Port Egmont,Fayal,1770-07-14,British,Favourite,sloop,RN
20813,G. Dixon,Captain,Port Egmont,Hawaiian Islands,1786-01-23,British,Queen Charlotte,,
20814,,,Port Egmont,Port Desire,1770-03-29,British,Favourite,sloop,RN
20815,George Teer,Captain,Port Egmont,Spithead,1768-03-10,British,Florida,storeship,RN
20816,Robert Deans,Captain,"Port Egmont, Falkland Islands",Deptford,1767-05-02,British,Florida,storeship,RN
20817,George Teer,Captain,"Port Egmont, Falkland Islands",UK,1770-03-07,British,Florida,storeship,RN
20818,James Orrok,Captain,Portendic,Fayal,1775-07-04,British,Racehorse,special vessel,RN
20819,P. Bezemer,Commandeur,Porte Praay,St Paulo,1768-02-03,Dutch,Amazone,Fregat,ADM
20820,A.A. Buyskes,Luijtenant,Porte Praijo,Schapeneiland,1796-02-23,Dutch,Havick,Fregat,MAR
20821,D. Keus,Kapitein,Porthmouth,Batavia,1853-03-01,Dutch,Europa,,
20822,D. Hofker,Kapitein,Port Jackson,Batavia,1853-08-22,Dutch,Estafette,Bark,
20823,Matthew Boyd,Captain,Port Jackson,Prince of Wales Island,1793-02-20,British,Bellona,,EIC
20824,P. Haagsma,Kapitein,Port Jackson,Soerabaya,1854-04-26,Dutch,Doctrina et Amicitia,,
20825,John Hunter,Captain,Port Jackson Australia,Cape of Good Hope,1796-09-30,British,Reliance,Armed Storeship,RN
20826,Henry Waterhouse,Captain,Port Jackson Australia,St Helena,1800-03-04,British,Reliance,Armed Storeship,RN
20827,Thomas Taylor,Captain,Portland,Bardados,1759-04-01,British,Griffin,,RN
20828,Richard Dorrill,Captain,Portland,St Johns Newfoundland,1755-06-28,British,Penzance,5th Rate,RN
20829,A.A. Buyskes,Luijtenant,Port Louis,Baaij van Algoa,1792-07-08,Dutch,Havick,Fregat,ADM
20830,W.L. Veerman,Luitenant 2e kl.,Port Louis,Hellevoetsluis,1819-07-23,Dutch,Cadmus,,
20831,De Bausset,Cdt,Port Louis,Martinique,1775-10-01,French,Le Oiseau,,
20832,Philip Affleck,Captain,Port Louis,St Augustine,1766-07-01,British,Argo,5th rate,RN
20833,W. Courrech,1e schrijver,Port Louis,Tafelbaai,1803-10-22,Dutch,Bato,,MAR
20834,G. Jonker,LtZ,Port Mahon,Hellevoetsluis,1830-03-01,Dutch,Dordrecht,,MAR
20835,G. Jonker,LtZ,Port Mahon,Hellevoetsluis,1830-08-29,Dutch,Dordrecht,,MAR
20836,G. Jonker,LtZ,Port Mahon,La Valetta,1829-02-08,Dutch,Dordrecht,,MAR
20837,G. Jonker,LtZ,Port Mahon,Malta,1829-12-17,Dutch,Dordrecht,,MAR
20838,E. Ippius Fockens,KLtz,Porto Cabello,Laguaijra,1849-09-06,Dutch,Venus,Brik,Marine
20839,I.A. Houtman,Kapitein,Porto Cabello,St Eustacius,1847-05-04,Dutch,Meermin,,MAR
20840,,,Porto Crajo,Simonsbaai,1786-02-02,Dutch,Ceres,,ADM
20841,J. Blom,Kapitein,Porto Kabello,Rivier Kommewijne,1820-07-17,Dutch,Komeet,Korvet,
20842,Van Helsdinge,commandant,Porto Praija,Rio Sester,1771-03-04,Dutch,Boreas,6th Rate,ADM
20843,H. Hofmeijer,Kapitein,Porto Praijo,Allerheiligen Baaij,1815-11-27,Dutch,Amsterdam,,MER
20844,R. Edwards,Captain,Porto Praya,Axim Fort (Coast of Guinea),1753-01-17,British,Falcon,brig,RN
20845,P. van Hoogwerff,Kapitein,Porto Praya,Kaap Monte / Kaap Misurado,1769-06-19,Dutch,Castor,Fregat,ADM
20846,John Raynor,Captain,Porto Praya,"Port Egmont, Falkland Islands",1766-11-04,British,Swift,sloop,RN
20847,George Teer,Captain,Porto Praya,"Port Egmont, Falkland Islands",1768-11-22,British,Florida,storeship,RN
20848,George Teer,Captain,Porto Praya,"Port Egmont, Falkland Islands",1769-12-07,British,Florida,storeship,RN
20849,John Brooks,Captain,Porto Praya,Portsmouth,1777-09-20,British,Belleisle,3rd Rate,RN
20850,Edward Marsh,Captain,Porto Praya,Spithead,1784-02-11,British,Bulldog,Sloop,RN
20851,John Moutrey,Captain,Porto Praya,St Helena,1778-03-02,British,Warwick,4th Rate,RN
20852,A.A. Buyskes,Luijtenant,Porto Prayo,Baaij Falso,1789-04-03,Dutch,Havick,Fregat,ADM
20853,A.H.C. Staringh,Kapitein,Porto Prayo,Simonsbaaij,1789-05-22,Dutch,Thetis,5th Rate,ADM
20854,C. Schroeder,KLtZ,Porto Rico,St Eustatius,1823-11-26,Dutch,Eendracht,Korvet,ADM
20855,D. Grim,Kapitein,Port Philip,Batavia,1853-10-07,Dutch,Amphitrite,,
20856,,,Port Praya,Sierra Leone,1751-11-01,British,Assurance,5th Rate,RN
20857,Samual Hall,Captain,Port Praya,"St Michaels, Azores",1806-06-23,British,Decade,5th Rate,RN
20858,Robert Fanshaw,Captain,Port Royal,Leith,1781-04-03,British,Egmont,3rd Rate,RN
20859,Robert Rolles,Captain,Port Royal,Nore,1800-11-03,British,Alarm,5th rate,RN
20860,James Carthew,Captain,Port Royal,Plymouth,1802-07-18,British,Crescent,5th rate,RN
20861,George Cockburne,Captain,Port Royal,Portsmouth,1753-07-11,British,Glory,5th Rate,RN
20862,William Affleck,Captain,Port Royal,Spithead,1792-06-05,British,Blonde,5th Rate,RN
20863,William Nowell,Captain,Port Royal,Spithead,1792-09-16,British,Ferret,Brig,RN
20864,Charles Boyles,Captain,Port Royal,UK,1796-08-16,British,Raisonable,3rd rate,RN
